index,year,month,page,content,html_tag
6811,1989,mar,1,The number  that covers Suras 1 and 2 will look like this: 71234567286123456……….285286.,p
6812,1989,mar,1,"After you  carry out this process for all suras, you end up with a very long number  consisting of 12692, or 19x668, digits.",p
6813,1989,mar,1,"The number  itself, which will take hundreds of pages to write down, is a multiple of 19.  Any person with a computer can verify this miraculous physical fact. The  computer program is very easy; it take one number at a time, divides it by 19,  then",p
6814,1989,mar,1,"carries the remainder to the next number, and so on. For example, the first  numbers in the 12692-digit complete number are: 71234567286123456.……… The  program takes 7, finds that it is not divisible by 19, so it takes 71, finds  that it equals 19x3 + 14. The computer then puts 14 next to the 2, divides 142  by 19, and so on to the end of the Quran.",p
6815,1989,mar,1,"Feroze  Karmally was demonstrating this awesome miracle to a friend, using his  computer. In the process of showing his friend, he got an idea. Why not put the  number of verses in each sura at the end of the list of verse numbers? Thus,  the data for Sura 1 will be 12345677 instead of 71234567.",p
6816,1989,mar,1,(Continued on page 2),p
6817,1989,mar,1,GOOD NEWS TO ALL MUSLIMS,u
6818,1989,mar,1,GOD SENDS NEW,u
6819,1989,mar,1,OVERWHELMING MIRACLE,u
6820,1989,mar,1,GUARANTEED TO CONVERT,u
6821,1989,mar,1,THE WHOLE WORLD,u
6822,1989,mar,1,,u
6823,1989,mar,1,Here is  Arik’s discovery once more,u
6824,1989,mar,1,Sha‘baan 1409,strong
6825,1989,mar,1,"A NEW Quranic  miracle has been discovered that is guaranteed to convince the whole world,  sooner or later, that the Quran is God’s message to the world. In accordance  with 41:53, the Quran’s 19-based mathematical miracle has been snowballing.  With this report, the miracle has become irresistibly overwhelming.",strong
6826,1989,mar,1,,strong
6827,1989,mar,1,Here is  Arik’s discovery once more,strong
6828,1989,mar,1,": ",strong
6829,1989,mar,1," ",strong
6830,1989,mar,2,"March 1989: Page 1, 
              2, 3, 4",p
6831,1989,mar,2,"Submitters 
              Perspective",p
6832,1989,mar,2,Page 2,p
6833,1989,mar,2,Continued from page 1,p
6834,1989,mar,2,"The data for Sura 2 will be 123456.....286286 instead  of 286123456........286, and so on. When you come to the last sura, the data  will be 1234566 instead of 6123456.",p
6835,1989,mar,2,"Since we are  placing the number of verses in each sura at the end of the list of verse  numbers in that sura, when we come to the end of the Quran we must write down  the total number of verses in the Quran, which is 6234.",p
6836,1989,mar,2,"This means  that the final number will look like   this: 12345677123456789…………12345666234. The first 8 numbers (12345677)  are the numbers of verses in Sura 1, followed by 7, the number of verses in the  sura. The number then continues into Sura 2, following the same system, and so  on till the end of the Quran.",p
6837,1989,mar,2,"The last 11  digits (12345666234) in the big number are the verse numbers of Sura 114,  followed by the number of verses in Sura 114, followed by 6234, the total  number of verses in the whole Quran.",p
6838,1989,mar,2,"The  final number, therefore, consists of 12696 digits. This huge number, about one  Kilometer long, is a multiple of 19.",p
6839,1989,mar,2,"What we see  here is an awesome miracle that is guaranteed to convince the whole world,  sooner or later, that the Quran is God's message to the world. Here is a  summary of the two miracles discovered by Abdullah Arik and Feroze Karmally: ",p
6840,1989,mar,2,"(1) Arik: If  you write down the number of verses in every sura, followed by the number of  each verse, all the way to the end of the Quran, you will end up with a very  long number consisting of 12692 digits. This very long number looks like this:",p
6841,1989,mar,2,7123456728612345………6123456.,p
6842,1989,mar,2,Both the number of digits (12692) and the very long  number itself are divisible by 19.,p
6843,1989,mar,2,"(2)  Karmally: If you reverse the system and write down the number of each verse in  every sura, followed by the number of verses in the sura, and do this all the  way to the end of the Quran, you must then place the total number of verses in  the whole Quran at the end of this very long number. You will finally have a  number consisting of 12696 digits and looking like this:",p
6844,1989,mar,2,1234567712345………12345666234.,p
6845,1989,mar,2,This very very long number is a multiple of 19.,p
6846,1989,mar,2,"The massive  computer printouts for all these numbers -- the numbers are so huge, no one can  name them -- can be viewed at Masjid Tucson.",p
6847,1989,mar,2,"As mentioned  above, the computer program that handles these numbers is very simple, and we  will be glad to send it to anyone who asks for it.",p
6848,1989,mar,2,"It is  noteworthy that the individuals who had trouble with the counts of letters in  the Quran, will no longer have any difficulty appreciating the fact that God's  miracle in the Quran is ""One of the greatest miracles"" (74:30-35). As  shown here, and in the past issues of M.P., the numbers of suras and verses,  not the letters, constitute an awesome miracle in its own right.",p
6849,1989,mar,2,"For the  readers who missed some of the profound phenomena connected with this  incredible miracle, here is a quick and condensed update. The full details are  found in Appendix 1 of my new translation: QURAN: THE FINAL TESTAMENT, Islamic  Productions, 1989:",p
6850,1989,mar,2,"1. The word  ""Allah"" (God) occurs in the Quran 2698 times, 19x142.",p
6851,1989,mar,2,"2. Take all  the verses wherever you see the word ""Allah."" Add up the numbers of  these verses; the total is 118123, 19x6217.",p
6852,1989,mar,2,"3. ""The  Quran"" occurs in the Quran 57 times (19x3), in 38 suras (19x2), and if you  add the verse numbers wherever you see ""The Quran"" the total comes to  2660 (19x140).",p
6853,1989,mar,2,"4. If you  add the total of verse numbers where ""The Quran"" is found (2660),  plus the number of suras where ""The Quran"" is found (38), you get  2698, exactly the number of the word ""Allah"" in the Quran.",p
6854,1989,mar,2,"5. The  Quran's message is ""Worship God ALONE."" The word ""ALONE""  (in Arabic 'Wahdahu') occurs in reference to God in 7:70, 39:45, 40:12 &  84, and 60:4 (see the famous INDEX TO THE WORDS OF QURAN, Page 745). If you add  these numbers, you get 361, 19x19.",p
6855,1989,mar,2,"6. The  Quranic initials (such as A.L.M.) that prefix 29 suras occur in their suras in  multiples of 19, without a single exception.",p
6856,1989,mar,2,"7. The  numbers mentioned in the Quran are 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11,12, 19,  20, 30, 40, 50, 60, 70, 80, 99, 100, 200, 300, 1000, 2000, 3000, 5000, 50000,  and 100000. The sum of these numbers is 162146, 19x8534.",p
6857,1989,mar,2,This is only  a tiny sample from this extremely vast miracle. It takes no less than divine  intervention to prevent any reader from falling prostrate before the Almighty  Author of the Quran and fully appreciate God's assertions that this 19-based  miracle is indeed:,p
6858,1989,mar,2,"“One of the Greatest  Miracles"" (74:30-35).",p
6859,1989,mar,2,Summary,h3
6860,1989,mar,2,Good News to All Muslims,strong
6861,1989,mar,2,"The  final number, therefore, consists of 12696 digits. This huge number, about one  Kilometer long, is a multiple of 19.",strong
6862,1989,mar,2,,strong
6863,1989,mar,2,"“One of the Greatest  Miracles"" (74:30-35).",strong
6864,1989,mar,3,"March 1989: Page 1, 
              2, 3, 4",p
6865,1989,mar,3,"Submitters 
              Perspective",p
6866,1989,mar,3,Page 3,p
6867,1989,mar,3,Congratulations. Fasting is decreed during  Ramadan from dawn (2 hours before sunrise) until sunset.,p
6868,1989,mar,3,"I started to work on the mathematical  composition of the Quran in 1968. I put the Quran into the computer in 1969 and  1970. The first results were published in Ramadan 1393 (October 1973) in my  book entitled MIRACLE OF THE QURAN: SIGNIFICANCE OF THE MYSTERIOUS ALPHABETS,  Islamic Productions, St. Louis, Missouri. Although the number 19 was everywhere  throughout the data and the computer printouts, it was not the will of Almighty  God to reveal it at that time. Thus, the book reported only that the Quranic  Initials occurred in their chapters at the highest proportion, compared to  other alphabets. In other words, Sura “Q” (Qaaf) (No. 50) contained the highest  proportion of the letter “Q” (Qaaf). Sura “S” (Saad) (No. 38) contained the  highest proportion of the letter “S” (Saad).",p
6869,1989,mar,3,"This phenomenon was found to be true with  all initialed sura, except for Sura Ya Seen (No.36); it",p
6870,1989,mar,3,was exactly the  opposite-it  contained the smallest proportion of the letters “Y” (Yaa) and “S” (Seen). I  thought that was the whole significance of the Quranic Initials.,p
6871,1989,mar,3,"Further  examination of the data led to the great discovery that the Quranic Initials,  without a single exception, occur in their chapters in multiples of 19. The  number 19 became a reality as the Quran's secret code in January 1974. An avalanche  of miraculous phenomena followed.",p
6872,1989,mar,3,"It was God’s will to unveil this great  miracle in January 1974 AD, Zul-Hijjah 1393 AH.",p
6873,1989,mar,3,"1393 is the Hijra date. The Quran was revealed 13  years before Hijra. Thus, the Quran’s miracle was revealed 1393+13=1406 years  after revelation of the Quran.",p
6874,1989,mar,3,Very simple  facts became so obvious that it was clearly a divine plan to keep them hidden  for 1400 years. Examples of these very simple facts are:,p
6875,1989,mar,3,"(1)   (Basmalah)  (1:1) consists of 19 Arabic letters.
              (2)   The  Quran consists of 114 suras, 19x6.
              (3)   Every  word in Basmalah occurs in the Quran in multiples of 19.
              (4)   The  first revelation (96:1-5) consisted of 19 words, and 76 letters (19x4).
  (5)   The first chronological sura (Sura 96) is  placed atop the last 19 suras, and consists of 19 verses, and 304 letters  (19x16). 
              (6)   The  missing Basmalah (Sura 9) is compensated for 19 suras later, in 27:30.",p
6876,1989,mar,3, ,p
6877,1989,mar,3,New Revelation,u
6878,1989,mar,3,How Many Years,u
6879,1989,mar,3,From Revelation of the Quran,u
6880,1989,mar,3,Revelation of the Quran’s Miracle,u
6881,1989,mar,3,April 7: The First Day of Ramadan,strong
6882,1989,mar,3,May 5: The Last Day of Fasting,strong
6883,1989,mar,3,"1406 = 19x74. The AD year was 1974. 
                and Sura 74 is where 19 is reported.",strong
6884,1989,mar,4,"March 1989: Page 1, 
              2, 3, 4",p
6885,1989,mar,4,"Submitters 
              Perspective",p
6886,1989,mar,4,Page 4,p
6887,1989,mar,4,MASJID TUCSON United Submitters International,p
6888,1989,mar,4,PO Box 43476 Tucson AZ 85733-3476 USA,p
6889,1989,mar,4,Tel/Fax: (520) 323 7636,p
6890,1989,mar,4,Masjid Tucson site: http://www.masjidtucson.org,p
6891,1989,mar,4,Masjid Tucson e-mail: info@masjidtucson.org,p
6892,1989,mar,4,"Happiness is 
              Submission to God Alone",p
6893,1989,mar,4,ISSN 1089-053X,p
6894,1989,mar,4,"Keep up with history in the making. Subscribe 
              now. 
              $12/yr. U.S., Canada and Mexico, $19/yr. overseas.",p
6895,1989,mar,4,"Yes, once  again it is the happy annual occasion when believers from all over the world  get together to update their information. ",p
6896,1989,mar,4,"As usual, attendance will be by invitation only. To  help us organize a successful conference--and God has always been generous and  gracious towards us--please let us know of your plans as soon as you know.",p
6897,1989,mar,4,"The fees  are: $76.00/individual, $114.00/couple, children are free. Due to space  limitations, send your reservations and/or your conference fees as soon as  possible.",p
6898,1989,mar,4,"The children will be taken care of by God  through competent baby sitters. ",p
6899,1989,mar,4,"Anyone who  wishes to address the conference, please sit down and write your ideas. Please  send your talk at the earliest possible chance, so we can include your title in  the program. The final program will be printed in the July issue of M.P. IN  SHAA ALLAH.",p
