chapter,verse,arabic,english
54,3,وكذبوا واتبعوا أهواءهم ۚ وكل أمر مستقر,"They disbelieved, followed their opinions, and adhered to their old traditions."
54,30,فكيف كان عذابي ونذر,"Consequently, how terrible was My retribution! They have been warned."
54,31,إنا أرسلنا عليهم صيحة واحدة فكانوا كهشيم المحتظر,"We sent upon them one blow, whereupon they became like harvested hay."
54,32,ولقد يسرنا القرآن للذكر فهل من مدكر,We made the Quran easy to learn. Does any of you wish to learn?
54,33,كذبت قوم لوط بالنذر,The people of Lot rejected the warnings.
54,34,إنا أرسلنا عليهم حاصبا إلا آل لوط ۖ نجيناهم بسحر,We showered them with rocks. Only Lot's family was saved at dawn.
54,35,نعمة من عندنا ۚ كذلك نجزي من شكر,We blessed him and his family; we thus reward the appreciative.
54,36,ولقد أنذرهم بطشتنا فتماروا بالنذر,"He warned them about our requital, but they ridiculed the warnings."
54,37,ولقد راودوه عن ضيفه فطمسنا أعينهم فذوقوا عذابي ونذر,They negotiated with him about his guests; we blinded them. Suffer My retribution; you have been warned.
54,38,ولقد صبحهم بكرة عذاب مستقر,"Early the next morning, a devastating retribution struck them."
54,39,فذوقوا عذابي ونذر,Suffer My retribution; you have been warned.
54,4,ولقد جاءهم من الأنباء ما فيه مزدجر,Sufficient warnings have been delivered to alert them.
54,40,ولقد يسرنا القرآن للذكر فهل من مدكر,We made the Quran easy to learn. Does any of you wish to learn?
54,41,ولقد جاء آل فرعون النذر,Pharaoh's people were warned.
54,42,كذبوا بآياتنا كلها فأخذناهم أخذ عزيز مقتدر,"They rejected all our signs. Consequently, we requited them as an Almighty, Omnipotent should."
54,43,أكفاركم خير من أولئكم أم لكم براءة في الزبر,Are your disbelievers better than those disbelievers? Have you been absolved by the scripture?
54,44,أم يقولون نحن جميع منتصر,"Perhaps they think, ""We will be the winners."""
54,45,سيهزم الجمع ويولون الدبر,All of them will be defeated; they will turn around and flee.
54,46,بل الساعة موعدهم والساعة أدهى وأمر,"The Hour is awaiting them, and the Hour is far worse and more painful."
54,47,إن المجرمين في ضلال وسعر,"Certainly, the guilty are astray, and will end up in Hell."
54,48,يوم يسحبون في النار على وجوههم ذوقوا مس سقر,"They will be dragged into the hellfire, forcibly. Suffer the agony of retribution."
54,49,إنا كل شيء خلقناه بقدر,Everything we created is precisely measured.
54,5,حكمة بالغة ۖ فما تغن النذر,Great wisdom; but all the warnings have been in vain.
54,50,وما أمرنا إلا واحدة كلمح بالبصر,Our commands are done within the blink of an eye.
54,51,ولقد أهلكنا أشياعكم فهل من مدكر,We annihilated your counterparts. Does any of you wish to learn?
54,52,وكل شيء فعلوه في الزبر,Everything they did is recorded in the scriptures.
54,53,وكل صغير وكبير مستطر,"Everything, small or large, is written down."
54,54,إن المتقين في جنات ونهر,"Surely, the righteous have deserved gardens and rivers."
54,55,في مقعد صدق عند مليك مقتدر,"In a position of honor, at an Omnipotent King."
54,6,فتول عنهم ۘ يوم يدع الداع إلى شيء نكر,Ignore them; the day will come when the caller will announce a terrible disaster.
54,7,خشعا أبصارهم يخرجون من الأجداث كأنهم جراد منتشر,"With their eyes humiliated, they come out of the graves like scattered locusts."
54,8,مهطعين إلى الداع ۖ يقول الكافرون هذا يوم عسر,"As they respond to the caller, the disbelievers will say, ""This is a difficult day."""
54,9,كذبت قبلهم قوم نوح فكذبوا عبدنا وقالوا مجنون وازدجر,"The people of Noah disbelieved before them. They disbelieved our servant and said, ""Crazy!"" He was persecuted."
55,0,بسم الله الرحمن الرحيم,"In the name of GOD, Most Gracious, Most Merciful."
55,1,بسم الله الرحمن الرحيم الرحمن,The Most Gracious.
55,10,والأرض وضعها للأنام,He created the earth for all creatures.
55,11,فيها فاكهة والنخل ذات الأكمام,"In it there are fruits, and date palms with their hanging fruit.±"
55,12,والحب ذو العصف والريحان,Also grains and the spices.
55,13,فبأي آلاء ربكما تكذبان,"(O humans and jinns,) which of your Lord's marvels can you deny?"
55,14,خلق الإنسان من صلصال كالفخار,"He created the human from aged clay, like the potter's clay."
55,15,وخلق الجان من مارج من نار,And created the jinns from blazing fire.
55,16,فبأي آلاء ربكما تكذبان,"(O humans and jinns,) which of your Lord's marvels can you deny?"
55,17,رب المشرقين ورب المغربين,Lord of the two easts and the two wests.
55,18,فبأي آلاء ربكما تكذبان,Which of your Lord's marvels can you deny?
55,19,مرج البحرين يلتقيان,He separates the two seas where they meet.
55,2,علم القرآن,Teacher of the Quran.
55,20,بينهما برزخ لا يبغيان,"A barrier is placed between them, to prevent them from transgressing."
55,21,فبأي آلاء ربكما تكذبان,Which of your Lord's marvels can you deny?
55,22,يخرج منهما اللؤلؤ والمرجان,Out of both of them you get pearls and coral.
55,23,فبأي آلاء ربكما تكذبان,Which of your Lord's marvels can you deny?
55,24,وله الجوار المنشآت في البحر كالأعلام,He gave you ships that roam the sea like flags.
55,25,فبأي آلاء ربكما تكذبان,Which of your Lord's marvels can you deny?
55,26,كل من عليها فان,Everyone on earth perishes.
55,27,ويبقى وجه ربك ذو الجلال والإكرام,Only the presence of your Lord lasts. Possessor of Majesty and Honor.
55,28,فبأي آلاء ربكما تكذبان,Which of your Lord's marvels can you deny?
55,29,يسأله من في السماوات والأرض ۚ كل يوم هو في شأن,Imploring Him is everyone in the heavens and the earth. Every day He is in full control.
55,3,خلق الإنسان,Creator of the human beings.
55,30,فبأي آلاء ربكما تكذبان,Which of your Lord's marvels can you deny?
55,31,سنفرغ لكم أيه الثقلان,"We will call you to account, O humans and jinns."
55,32,فبأي آلاء ربكما تكذبان,Which of your Lord's marvels can you deny?
55,33,يا معشر الجن والإنس إن استطعتم أن تنفذوا من أقطار السماوات والأرض فانفذوا ۚ لا تنفذون إلا بسلطان,"O you jinns and humans, if you can penetrate the outer limits of the heavens and the earth, go ahead and penetrate. You cannot penetrate without authorization."
55,34,فبأي آلاء ربكما تكذبان,Which of your Lord's marvels can you deny?
55,35,يرسل عليكما شواظ من نار ونحاس فلا تنتصران,"You get bombarded with projectiles of fire and metal, and you cannot win."
55,36,فبأي آلاء ربكما تكذبان,Which of your Lord's marvels can you deny?
55,37,فإذا انشقت السماء فكانت وردة كالدهان,"When the sky disintegrates, and turns rose colored like paint."
55,38,فبأي آلاء ربكما تكذبان,Which of your Lord's marvels can you deny?
55,39,فيومئذ لا يسأل عن ذنبه إنس ولا جان,"On that day, no human, nor a jinn, will be asked about his sins."
55,4,علمه البيان,He taught them how to distinguish.
55,40,فبأي آلاء ربكما تكذبان,Which of your Lord's marvels can you deny?
55,41,يعرف المجرمون بسيماهم فيؤخذ بالنواصي والأقدام,(This is because) the guilty will be recognized by their looks; they will be taken by the forelocks and the feet.
55,42,فبأي آلاء ربكما تكذبان,Which of your Lord's marvels can you deny?
55,43,هذه جهنم التي يكذب بها المجرمون,This is Gehenna that the guilty used to deny.
55,44,يطوفون بينها وبين حميم آن,They will circulate between it and an intolerable inferno.±
55,45,فبأي آلاء ربكما تكذبان,Which of your Lord's marvels can you deny?
55,46,ولمن خاف مقام ربه جنتان,"For those who reverence the majesty of their Lord, two gardens (one for the jinns and one for the humans)."
